"","variety","variety_ID","clone_ID","clone_num","year","bud_day","flow_day","ver_day","mat_day","notes","BB","FLOW","VER","MAT","review","DiffBudMat","DiffBudFlow","DiffFlowVer","DiffVerMat","DiffBudVer"
"4998","Syrah","150","150Mtp6","",1991,NA,"3/6/1991","5/8/1991",NA,NA,NA,1991-06-03,1991-08-05,NA,NA,NA,NA,63,NA,NA
"4999","Syrah","150","150Mtp6","",1992,"23/3/92","26/5/92","29/7/92","7/9/1992",NA,1992-03-23,1992-05-26,1992-07-29,1992-09-07,NA,168,64,64,40,128
"5000","Syrah","150","150Mtp6","",1994,NA,"26/5/94","25/7/94",NA,NA,NA,1994-05-26,1994-07-25,NA,NA,NA,NA,60,NA,NA
"5001","Syrah","150","150Mtp6","",1995,"23/3/95","26/5/95","1/8/1995","4/9/1995",NA,1995-03-23,1995-05-26,1995-08-01,1995-09-04,NA,165,64,67,34,131
"5002","Syrah","150","150Mtp6","",1996,"25/3/96","29/5/96","30/7/96","12/9/1996",NA,1996-03-25,1996-05-29,1996-07-30,1996-09-12,NA,171,65,62,44,127
"5003","Syrah","150","150Mtp6","",1997,"5/3/1997","12/5/1997","21/7/97","25/8/97",NA,1997-03-05,1997-05-12,1997-07-21,1997-08-25,NA,173,68,70,35,138
"5004","Syrah","150","150Mtp7","",1958,"27/3/58",NA,NA,"28/8/58",NA,1958-03-27,NA,NA,1958-08-28,NA,154,NA,NA,NA,NA
"5005","Syrah","150","150Mtp7","",1959,"23/3/59",NA,NA,"31/8/59",NA,1959-03-23,NA,NA,1959-08-31,NA,161,NA,NA,NA,NA
"5006","Syrah","150","150Mtp7","",1960,"21/3/60",NA,NA,"5/9/1960",NA,1960-03-21,NA,NA,1960-09-05,NA,168,NA,NA,NA,NA
"5007","Syrah","150","150Mtp7","",1961,NA,NA,NA,"2/9/1961",NA,NA,NA,NA,1961-09-02,NA,NA,NA,NA,NA,NA
"5008","Syrah","150","150Mtp7","",1987,NA,"8/6/1987","6/8/1987","14/9/87",NA,NA,1987-06-08,1987-08-06,1987-09-14,NA,NA,NA,59,39,NA
"5009","Syrah","150","150Mtp7","",1988,"21/3/88","1/6/1988","1/8/1988","5/9/1988",NA,1988-03-21,1988-06-01,1988-08-01,1988-09-05,NA,168,72,61,35,133
"5010","Syrah","150","150Mtp7","",1989,"13/3/89","27/5/89","31/7/89","5/9/1989",NA,1989-03-13,1989-05-27,1989-07-31,1989-09-05,NA,176,75,65,36,140
"5011","Syrah","150","150Mtp7","",1990,"15/3/90","23/5/90","19/7/90","27/8/90",NA,1990-03-15,1990-05-23,1990-07-19,1990-08-27,NA,165,69,57,39,126
"5012","Syrah","150","150Mtp7","",1991,"20/3/91","1/6/1991","5/8/1991","9/9/1991",NA,1991-03-20,1991-06-01,1991-08-05,1991-09-09,NA,173,73,65,35,138
"5013","Syrah","150","150Mtp7","",1992,"23/3/92","26/5/92","31/7/92","7/9/1992",NA,1992-03-23,1992-05-26,1992-07-31,1992-09-07,NA,168,64,66,38,130
"5014","Syrah","150","150Mtp7","",1993,"29/3/93","5/6/1993","2/8/1993","6/9/1993",NA,1993-03-29,1993-06-05,1993-08-02,1993-09-06,NA,161,68,58,35,126
"5015","Syrah","150","150Mtp7","",1994,"10/3/1994","26/5/94","28/7/94","5/9/1994",NA,1994-03-10,1994-05-26,1994-07-28,1994-09-05,NA,179,77,63,39,140
"5016","Syrah","150","150Mtp7","",1995,"16/3/95","26/5/95","1/8/1995","4/9/1995",NA,1995-03-16,1995-05-26,1995-08-01,1995-09-04,NA,172,71,67,34,138
"5017","Syrah","150","150Mtp7","",1996,"22/3/96","29/5/96","30/7/96","12/9/1996",NA,1996-03-22,1996-05-29,1996-07-30,1996-09-12,NA,174,68,62,44,130
"5018","Syrah","150","150Mtp7","",1997,"4/3/1997","12/5/1997","21/7/97","18/8/97",NA,1997-03-04,1997-05-12,1997-07-21,1997-08-18,NA,167,69,70,28,139
"5019","Syrah","150","150Mtp7","",1998,"20/3/98","2/6/1998","4/8/1998","10/9/1998",NA,1998-03-20,1998-06-02,1998-08-04,1998-09-10,NA,174,74,63,37,137
"5020","Syrah","150","150Mtp7","",1999,"19/3/99","28/5/99","3/8/1999","31/8/99",NA,1999-03-19,1999-05-28,1999-08-03,1999-08-31,NA,165,70,67,28,137
"5021","Syrah","150","150Mtp7","",2000,"22/3/00","2/6/2000","31/7/00","11/9/2000",NA,2000-03-22,2000-06-02,2000-07-31,2000-09-11,NA,173,72,59,42,131
"5022","Syrah","150","150Mtp8","",1958,"8/4/1958",NA,NA,"5/9/1958",NA,1958-04-08,NA,NA,1958-09-05,NA,150,NA,NA,NA,NA
"5023","Syrah","150","150Mtp8","",1959,"23/3/59",NA,NA,"31/8/59",NA,1959-03-23,NA,NA,1959-08-31,NA,161,NA,NA,NA,NA
"5024","Syrah","150","150Mtp8","",1960,"20/3/60",NA,NA,"22/8/60",NA,1960-03-20,NA,NA,1960-08-22,NA,155,NA,NA,NA,NA
"5025","Syrah","150","150Mtp9","",1958,"29/3/58",NA,NA,NA,NA,1958-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5026","Syrah","150","150Mtp9","",1959,"19/3/59",NA,NA,"31/8/59",NA,1959-03-19,NA,NA,1959-08-31,NA,165,NA,NA,NA,NA
"5027","Syrah","150","150Mtp9","",1960,"15/3/60",NA,NA,NA,NA,1960-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5028","Syrah","150","150Mtp9","",1961,NA,NA,NA,"28/8/61",NA,NA,NA,NA,1961-08-28,NA,NA,NA,NA,NA,NA
"5029","Syrah","150","150Mtp9","",1962,NA,NA,NA,"20/8/62",NA,NA,NA,NA,1962-08-20,NA,NA,NA,NA,NA,NA
"5030","Syrah","150","150Mtp9","",1963,NA,NA,NA,"26/8/63",NA,NA,NA,NA,1963-08-26,NA,NA,NA,NA,NA,NA
"5031","Syrah","150","150Mtp9","",1987,NA,"6/6/1987","3/8/1987","14/9/87",NA,NA,1987-06-06,1987-08-03,1987-09-14,NA,NA,NA,58,42,NA
"5032","Syrah","150","150Mtp9","",1988,"23/3/88","30/5/88","1/8/1988","5/9/1988",NA,1988-03-23,1988-05-30,1988-08-01,1988-09-05,NA,166,68,63,35,131
"5033","Syrah","150","150Mtp9","",1989,"20/3/89","25/5/89","31/7/89","5/9/1989",NA,1989-03-20,1989-05-25,1989-07-31,1989-09-05,NA,169,66,67,36,133
"5034","Syrah","150","150Mtp9","",1990,NA,"23/5/90","23/7/90",NA,NA,NA,1990-05-23,1990-07-23,NA,NA,NA,NA,61,NA,NA
"5035","Syrah","150","150Mtp9","",1991,NA,"31/5/91","5/8/1991",NA,NA,NA,1991-05-31,1991-08-05,NA,NA,NA,NA,66,NA,NA
"5036","Syrah","150","150Mtp9","",1992,"23/3/92","26/5/92","31/7/92","7/9/1992",NA,1992-03-23,1992-05-26,1992-07-31,1992-09-07,NA,168,64,66,38,130
"5037","Syrah","150","150Mtp9","",1993,NA,NA,NA,"4/9/1995",NA,NA,NA,NA,1995-09-04,NA,NA,NA,NA,NA,NA
"5038","Syrah","150","150Mtp9","",1994,NA,"26/5/94","25/7/94",NA,NA,NA,1994-05-26,1994-07-25,NA,NA,NA,NA,60,NA,NA
"5039","Syrah","150","150Mtp9","",1995,"3/4/1995","29/5/95","1/8/1995",NA,NA,1995-04-03,1995-05-29,1995-08-01,NA,NA,NA,56,64,NA,120
"5040","Syrah","150","150Mtp10","",1958,"31/3/58",NA,NA,NA,NA,1958-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5041","Syrah","150","150Mtp10","",1959,"26/3/59",NA,NA,"31/8/59",NA,1959-03-26,NA,NA,1959-08-31,NA,158,NA,NA,NA,NA
"5042","Syrah","150","150Mtp10","",1961,"16/3/61",NA,NA,"28/8/61",NA,1961-03-16,NA,NA,1961-08-28,NA,165,NA,NA,NA,NA
"5043","Syrah","150","150Mtp10","",1962,NA,NA,NA,"20/8/62",NA,NA,NA,NA,1962-08-20,NA,NA,NA,NA,NA,NA
"5044","Syrah","150","150Mtp10","",1963,NA,NA,NA,"2/9/1963",NA,NA,NA,NA,1963-09-02,NA,NA,NA,NA,NA,NA
"5045","Syrah","150","150Mtp10","",1987,NA,"6/6/1987","3/8/1987","14/9/87",NA,NA,1987-06-06,1987-08-03,1987-09-14,NA,NA,NA,58,42,NA
"5046","Syrah","150","150Mtp11","",1958,"31/3/58",NA,NA,"28/8/58",NA,1958-03-31,NA,NA,1958-08-28,NA,150,NA,NA,NA,NA
"5047","Syrah","150","150Mtp11","",1959,"22/3/59",NA,NA,"24/8/59",NA,1959-03-22,NA,NA,1959-08-24,NA,155,NA,NA,NA,NA
"5048","Syrah","150","150Mtp11","",1960,"18/3/60",NA,NA,"5/9/1960",NA,1960-03-18,NA,NA,1960-09-05,NA,171,NA,NA,NA,NA
"5049","Syrah","150","150Mtp11","",1961,NA,NA,NA,"2/9/1961",NA,NA,NA,NA,1961-09-02,NA,NA,NA,NA,NA,NA
"5050","Syrah","150","150Mtp11","",1987,NA,"5/6/1987","3/8/1987","14/9/87",NA,NA,1987-06-05,1987-08-03,1987-09-14,NA,NA,NA,59,42,NA
"5051","Syrah","150","150Mtp11","",1988,"22/3/88","30/5/88","1/8/1988","5/9/1988",NA,1988-03-22,1988-05-30,1988-08-01,1988-09-05,NA,167,69,63,35,132
"5052","Syrah","150","150Mtp11","",1989,"16/3/89","30/5/89","31/7/89","5/9/1989",NA,1989-03-16,1989-05-30,1989-07-31,1989-09-05,NA,173,75,62,36,137
"5053","Syrah","150","150Mtp11","",1990,"15/3/90","23/5/90","23/7/90","27/8/90",NA,1990-03-15,1990-05-23,1990-07-23,1990-08-27,NA,165,69,61,35,130
"5054","Syrah","150","150Mtp11","",1991,"21/3/91","31/5/91","5/8/1991","8/9/1991",NA,1991-03-21,1991-05-31,1991-08-05,1991-09-08,NA,171,71,66,34,137
"5055","Syrah","150","150Mtp11","",1992,"23/3/92","22/5/92","31/7/92","7/9/1992",NA,1992-03-23,1992-05-22,1992-07-31,1992-09-07,NA,168,60,70,38,130
"5056","Syrah","150","150Mtp11","",1993,"29/3/93","5/6/1993","2/8/1993","30/8/93",NA,1993-03-29,1993-06-05,1993-08-02,1993-08-30,NA,154,68,58,28,126
"5057","Syrah","150","150Mtp11","",1994,"10/3/1994","26/5/94","25/7/94",NA,NA,1994-03-10,1994-05-26,1994-07-25,NA,NA,NA,77,60,NA,137
"5058","Syrah","150","150Mtp11","",1995,"23/3/95","29/5/95","7/8/1995","4/9/1995",NA,1995-03-23,1995-05-29,1995-08-07,1995-09-04,NA,165,67,70,28,137
"5059","Syrah","150","150Mtp12","",1958,"27/3/58",NA,NA,NA,NA,1958-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5060","Syrah","150","150Mtp12","",1959,"19/3/59",NA,NA,"24/8/59",NA,1959-03-19,NA,NA,1959-08-24,NA,158,NA,NA,NA,NA
"5061","Syrah","150","150Mtp12","",1960,"17/3/60",NA,NA,"16/8/60",NA,1960-03-17,NA,NA,1960-08-16,NA,152,NA,NA,NA,NA
"5062","Syrah","150","150Mtp12","",1961,NA,NA,NA,"28/8/61",NA,NA,NA,NA,1961-08-28,NA,NA,NA,NA,NA,NA
"5063","Syrah","150","150Mtp13","",1958,"30/3/58",NA,NA,"5/9/1958",NA,1958-03-30,NA,NA,1958-09-05,NA,159,NA,NA,NA,NA
"5064","Syrah","150","150Mtp13","",1959,"22/3/59",NA,NA,"24/8/59",NA,1959-03-22,NA,NA,1959-08-24,NA,155,NA,NA,NA,NA
"5065","Syrah","150","150Mtp13","",1960,"23/3/60",NA,NA,"5/9/1960",NA,1960-03-23,NA,NA,1960-09-05,NA,166,NA,NA,NA,NA
"5066","Syrah","150","150Mtp13","",1961,"18/3/61",NA,NA,"2/9/1961",NA,1961-03-18,NA,NA,1961-09-02,NA,168,NA,NA,NA,NA
"5067","Syrah","150","150Mtp13","",1962,"7/4/1962",NA,NA,"20/8/62",NA,1962-04-07,NA,NA,1962-08-20,NA,135,NA,NA,NA,NA
"5068","Syrah","150","150Mtp13","",1996,NA,"3/6/1996",NA,NA,NA,NA,1996-06-03,NA,NA,NA,NA,NA,NA,NA,NA
"5069","Syrah","150","150Mtp14","",1958,"27/3/58",NA,NA,"29/8/58",NA,1958-03-27,NA,NA,1958-08-29,NA,155,NA,NA,NA,NA
"5070","Syrah","150","150Mtp14","",1959,"23/3/59",NA,NA,"24/8/59",NA,1959-03-23,NA,NA,1959-08-24,NA,154,NA,NA,NA,NA
"5071","Syrah","150","150Mtp14","",1960,"17/3/60",NA,NA,"5/9/1960",NA,1960-03-17,NA,NA,1960-09-05,NA,172,NA,NA,NA,NA
"5072","Syrah","150","150Mtp14","",1961,NA,NA,NA,"28/8/61",NA,NA,NA,NA,1961-08-28,NA,NA,NA,NA,NA,NA
"5073","Syrah","150","150Mtp14","",1989,NA,"30/5/89","1/8/1989",NA,NA,NA,1989-05-30,1989-08-01,NA,NA,NA,NA,63,NA,NA
"5074","Syrah","150","150Mtp14","",1996,NA,"3/6/1996",NA,NA,NA,NA,1996-06-03,NA,NA,NA,NA,NA,NA,NA,NA
"5075","Syrah","150","150Mtp14","",2002,"19/3/02","27/5/02","29/7/02","3/9/2002",NA,2002-03-19,2002-05-27,2002-07-29,2002-09-03,NA,168,69,63,36,132
"5076","Syrah","150","150Mtp14","",2003,"1/4/2003","30/5/03","28/7/03","29/8/03",NA,2003-04-01,2003-05-30,2003-07-28,2003-08-29,NA,150,59,59,32,118
"5077","Syrah","150","150Mtp14","",2004,"23/3/04","4/6/2004","2/8/2004","13/9/04",NA,2004-03-23,2004-06-04,2004-08-02,2004-09-13,NA,174,73,59,42,132
"5078","Syrah","150","150Mtp14","",2005,"5/4/2005","3/6/2005","1/8/2005","6/9/2005",NA,2005-04-05,2005-06-03,2005-08-01,2005-09-06,NA,154,59,59,36,118
"5079","Syrah","150","150Mtp14","",2006,"31/3/06","28/5/06","24/7/06","16/8/06",NA,2006-03-31,2006-05-28,2006-07-24,2006-08-16,NA,138,58,57,23,115
"5080","Syrah","150","150Mtp14","",2007,"18/3/07","21/5/07","20/7/07","3/9/2007",NA,2007-03-18,2007-05-21,2007-07-20,2007-09-03,NA,169,64,60,45,124
"5081","Syrah","150","150Mtp14","",2008,"27/3/08","27/5/08","31/7/08","3/9/2008",NA,2008-03-27,2008-05-27,2008-07-31,2008-09-03,NA,160,61,65,34,126
"5082","Syrah","150","150Mtp14","",2009,"21/3/09","26/5/09","27/7/09","1/9/2009",NA,2009-03-21,2009-05-26,2009-07-27,2009-09-01,NA,164,66,62,36,128
"5083","Syrah","150","150Mtp14","",2010,"29/3/10","3/6/2010","2/8/2010","10/9/2010",NA,2010-03-29,2010-06-03,2010-08-02,2010-09-10,NA,165,66,60,39,126
"5084","Syrah","150","150Mtp14","",2011,"18/3/11","17/5/11","23/7/11","8/9/2011",NA,2011-03-18,2011-05-17,2011-07-23,2011-09-08,NA,174,60,67,47,127
"5085","Syrah","150","150Mtp14","",2012,"30/3/12","30/5/12","30/7/12","6/9/2012",NA,2012-03-30,2012-05-30,2012-07-30,2012-09-06,NA,160,61,61,38,122
"5086","Syrah","150","150Mtp15","",1956,NA,NA,NA,"28/8/56",NA,NA,NA,NA,1956-08-28,NA,NA,NA,NA,NA,NA
"5087","Syrah","150","150Mtp15","",1957,"11/3/1957",NA,NA,"10/9/1957",NA,1957-03-11,NA,NA,1957-09-10,NA,183,NA,NA,NA,NA
"5088","Syrah","150","150Mtp15","",1958,"29/3/58",NA,NA,"29/8/58",NA,1958-03-29,NA,NA,1958-08-29,NA,153,NA,NA,NA,NA
"5089","Syrah","150","150Mtp15","",1959,"21/3/59",NA,NA,"19/8/59",NA,1959-03-21,NA,NA,1959-08-19,NA,151,NA,NA,NA,NA
"5090","Syrah","150","150Mtp16","",1959,"16/3/59",NA,NA,"24/8/59",NA,1959-03-16,NA,NA,1959-08-24,NA,161,NA,NA,NA,NA
"5091","Syrah","150","150Mtp16","",1960,"16/3/60",NA,NA,"16/8/60",NA,1960-03-16,NA,NA,1960-08-16,NA,153,NA,NA,NA,NA
"5092","Syrah","150","150Mtp16","",1961,"16/3/61",NA,NA,"28/8/61",NA,1961-03-16,NA,NA,1961-08-28,NA,165,NA,NA,NA,NA
"5093","Syrah","150","150Mtp16","",1962,"6/4/1962",NA,NA,NA,NA,1962-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5094","Syrah","150","150Mtp17","",1959,"19/3/59",NA,NA,"24/8/59",NA,1959-03-19,NA,NA,1959-08-24,NA,158,NA,NA,NA,NA
"5095","Syrah","150","150Mtp17","",1960,"18/3/60",NA,NA,"16/8/60",NA,1960-03-18,NA,NA,1960-08-16,NA,151,NA,NA,NA,NA
"5096","Syrah","150","150Mtp17","",1961,"16/3/61",NA,NA,"28/8/61",NA,1961-03-16,NA,NA,1961-08-28,NA,165,NA,NA,NA,NA
"5097","Syrah","150","150Mtp17","",1962,"8/4/1962",NA,NA,NA,NA,1962-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5098","Syrah","150","150Mtp18","",1959,"19/3/59",NA,NA,"24/8/59",NA,1959-03-19,NA,NA,1959-08-24,NA,158,NA,NA,NA,NA
"5099","Syrah","150","150Mtp18","",1960,"21/3/60",NA,NA,"16/8/60",NA,1960-03-21,NA,NA,1960-08-16,NA,148,NA,NA,NA,NA
"5100","Syrah","150","150Mtp18","",1961,"15/3/61",NA,NA,"28/8/61",NA,1961-03-15,NA,NA,1961-08-28,NA,166,NA,NA,NA,NA
"5101","Syrah","150","150Mtp19","",1959,"19/3/59",NA,NA,"24/8/59",NA,1959-03-19,NA,NA,1959-08-24,NA,158,NA,NA,NA,NA
"5102","Syrah","150","150Mtp19","",1960,"20/3/60",NA,NA,"5/9/1960",NA,1960-03-20,NA,NA,1960-09-05,NA,169,NA,NA,NA,NA
"5103","Syrah","150","150Mtp19","",1961,"15/3/61",NA,NA,"28/8/61",NA,1961-03-15,NA,NA,1961-08-28,NA,166,NA,NA,NA,NA
"5104","Syrah","150","150Mtp19","",1962,"8/4/1962",NA,NA,"28/8/62",NA,1962-04-08,NA,NA,1962-08-28,NA,142,NA,NA,NA,NA
"5105","Syrah","150","150Mtp20","",1959,"23/3/59",NA,NA,"31/8/59",NA,1959-03-23,NA,NA,1959-08-31,NA,161,NA,NA,NA,NA
"5106","Syrah","150","150Mtp20","",1960,"18/3/60",NA,NA,"5/9/1960",NA,1960-03-18,NA,NA,1960-09-05,NA,171,NA,NA,NA,NA
"5107","Syrah","150","150Mtp20","",1961,"17/3/61",NA,NA,"28/8/61",NA,1961-03-17,NA,NA,1961-08-28,NA,164,NA,NA,NA,NA
"5108","Syrah","150","150Mtp21","",1959,"18/3/59",NA,NA,"31/8/59",NA,1959-03-18,NA,NA,1959-08-31,NA,166,NA,NA,NA,NA
"5109","Syrah","150","150Mtp21","",1960,"17/3/60",NA,NA,"5/9/1960",NA,1960-03-17,NA,NA,1960-09-05,NA,172,NA,NA,NA,NA
"5110","Syrah","150","150Mtp21","",1961,"15/3/61",NA,NA,"2/9/1961",NA,1961-03-15,NA,NA,1961-09-02,NA,171,NA,NA,NA,NA
"5111","Syrah","150","150Mtp21","",1962,"8/4/1962",NA,NA,NA,NA,1962-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5112","Syrah","150","150Mtp21","",1996,NA,"3/6/1996",NA,NA,NA,NA,1996-06-03,NA,NA,NA,NA,NA,NA,NA,NA
"5113","Syrah","150","150Mtp22","",1959,"19/3/59",NA,NA,"31/8/59",NA,1959-03-19,NA,NA,1959-08-31,NA,165,NA,NA,NA,NA
"5114","Syrah","150","150Mtp22","",1960,"23/3/60",NA,NA,"5/9/1960",NA,1960-03-23,NA,NA,1960-09-05,NA,166,NA,NA,NA,NA
"5115","Syrah","150","150Mtp22","",1961,"14/3/61",NA,NA,"2/9/1961",NA,1961-03-14,NA,NA,1961-09-02,NA,172,NA,NA,NA,NA
"5116","Syrah","150","150Mtp22","",1962,"8/4/1962",NA,NA,NA,NA,1962-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5117","Syrah","150","150Mtp23","",1956,"31/3/56",NA,NA,"27/8/56",NA,1956-03-31,NA,NA,1956-08-27,NA,149,NA,NA,NA,NA
"5118","Syrah","150","150Mtp23","",1957,"16/3/57",NA,NA,NA,NA,1957-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5119","Syrah","150","150Mtp23","",1958,"1/4/1958",NA,NA,"4/9/1958",NA,1958-04-01,NA,NA,1958-09-04,NA,156,NA,NA,NA,NA
"5120","Syrah","150","150Mtp23","",1959,NA,NA,NA,"31/8/59",NA,NA,NA,NA,1959-08-31,NA,NA,NA,NA,NA,NA
"5121","Syrah","150","150Mtp23","",2002,"21/3/02","27/5/02","1/8/2002","5/9/2002",NA,2002-03-21,2002-05-27,2002-08-01,2002-09-05,NA,168,67,66,35,133
"5122","Syrah","150","150Mtp23","",2003,"4/4/2003","3/6/2003","28/7/03","28/8/03",NA,2003-04-04,2003-06-03,2003-07-28,2003-08-28,NA,146,60,55,31,115
"5123","Syrah","150","150Mtp23","",2004,"2/4/2004","7/6/2004","2/8/2004","31/8/04",NA,2004-04-02,2004-06-07,2004-08-02,2004-08-31,NA,151,66,56,29,122
"5124","Syrah","150","150Mtp23","",2005,"8/4/2005","3/6/2005","1/8/2005","6/9/2005",NA,2005-04-08,2005-06-03,2005-08-01,2005-09-06,NA,151,56,59,36,115
"5125","Syrah","150","150Mtp23","",2006,"27/3/06","28/5/06","28/7/06","30/8/06",NA,2006-03-27,2006-05-28,2006-07-28,2006-08-30,NA,156,62,61,33,123
"5126","Syrah","150","150Mtp23","",2007,"21/3/07","21/5/07","24/7/07","29/8/07",NA,2007-03-21,2007-05-21,2007-07-24,2007-08-29,NA,161,61,64,36,125
"5127","Syrah","150","150Mtp23","",2008,"26/3/08","29/5/08","31/7/08","27/8/08",NA,2008-03-26,2008-05-29,2008-07-31,2008-08-27,NA,154,64,63,27,127
"5128","Syrah","150","150Mtp23","",2009,"21/3/09","26/5/09","25/7/09","1/9/2009",NA,2009-03-21,2009-05-26,2009-07-25,2009-09-01,NA,164,66,60,38,126
"5129","Syrah","150","150Mtp23","",2010,"31/3/10","3/6/2010","2/8/2010","10/9/2010",NA,2010-03-31,2010-06-03,2010-08-02,2010-09-10,NA,163,64,60,39,124
"5130","Syrah","150","150Mtp23","",2011,"19/3/11","17/5/11","22/7/11","9/9/2011",NA,2011-03-19,2011-05-17,2011-07-22,2011-09-09,NA,174,59,66,49,125
"5131","Syrah","150","150Mtp23","",2012,"19/3/12","1/6/2012","1/8/2012","6/9/2012",NA,2012-03-19,2012-06-01,2012-08-01,2012-09-06,NA,171,74,61,36,135
"5132","Syrah","150","150Mtp24","",1956,"7/4/1956",NA,NA,"20/8/56",NA,1956-04-07,NA,NA,1956-08-20,NA,135,NA,NA,NA,NA
"5133","Syrah","150","150Mtp24","",1957,"18/3/57",NA,NA,"23/9/57",NA,1957-03-18,NA,NA,1957-09-23,NA,189,NA,NA,NA,NA
"5134","Syrah","150","150Mtp24","",1958,"1/4/1958",NA,NA,"20/8/58",NA,1958-04-01,NA,NA,1958-08-20,NA,141,NA,NA,NA,NA
"5135","Syrah","150","150Mtp24","",1959,NA,NA,NA,"25/8/59",NA,NA,NA,NA,1959-08-25,NA,NA,NA,NA,NA,NA
"5136","Syrah","150","150Mtp24","",1978,NA,NA,NA,"28/8/78",NA,NA,NA,NA,1978-08-28,NA,NA,NA,NA,NA,NA
"5137","Syrah","150","150Mtp24","",1979,NA,NA,NA,"13/8/79",NA,NA,NA,NA,1979-08-13,NA,NA,NA,NA,NA,NA
"5138","Syrah","150","150Mtp24","",1980,NA,NA,NA,"9/9/1980",NA,NA,NA,NA,1980-09-09,NA,NA,NA,NA,NA,NA
"5139","Syrah","150","150Mtp24","",1981,"26/3/81",NA,NA,NA,NA,1981-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5140","Syrah","150","150Mtp24","",1982,"11/3/1982",NA,NA,NA,NA,1982-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5141","Syrah","150","150Mtp24","",1983,"25/3/83",NA,NA,NA,NA,1983-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5142","Syrah","150","150Mtp24","",1989,NA,"30/5/89","1/8/1989",NA,NA,NA,1989-05-30,1989-08-01,NA,NA,NA,NA,63,NA,NA
"5143","Syrah","150","150Mtp24","",1996,NA,"3/6/1996",NA,NA,NA,NA,1996-06-03,NA,NA,NA,NA,NA,NA,NA,NA
"5144","Syrah","150","150Mtp25","",1959,"19/3/59",NA,NA,"24/8/59",NA,1959-03-19,NA,NA,1959-08-24,NA,158,NA,NA,NA,NA
"5145","Syrah","150","150Mtp25","",1960,"21/3/60",NA,NA,"8/8/1960",NA,1960-03-21,NA,NA,1960-08-08,NA,140,NA,NA,NA,NA
"5146","Syrah","150","150Mtp25","",1961,"16/3/61",NA,NA,"2/9/1961",NA,1961-03-16,NA,NA,1961-09-02,NA,170,NA,NA,NA,NA
"5147","Syrah","150","150Mtp25","",1962,"5/4/1962",NA,NA,"26/8/62",NA,1962-04-05,NA,NA,1962-08-26,NA,143,NA,NA,NA,NA
"5148","Syrah","150","150Mtp25","",1996,NA,"3/6/1996",NA,NA,NA,NA,1996-06-03,NA,NA,NA,NA,NA,NA,NA,NA
"5149","Syrah","150","150Mtp27","",1962,"5/4/1962",NA,NA,"20/8/62",NA,1962-04-05,NA,NA,1962-08-20,NA,137,NA,NA,NA,NA
"5150","Syrah","150","150Mtp27","",1963,NA,NA,NA,"26/8/63",NA,NA,NA,NA,1963-08-26,NA,NA,NA,NA,NA,NA
"5151","Syrah","150","150Mtp27","",1964,"10/4/1964",NA,NA,"24/8/64",NA,1964-04-10,NA,NA,1964-08-24,NA,136,NA,NA,NA,NA
"5152","Syrah","150","150Mtp27","",1965,"5/4/1965",NA,NA,NA,NA,1965-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5153","Syrah","150","150Mtp27","",1966,"19/3/66",NA,NA,NA,NA,1966-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5154","Syrah","150","150Mtp28","",1973,NA,NA,NA,"27/8/73",NA,NA,NA,NA,1973-08-27,NA,NA,NA,NA,NA,NA
"5155","Syrah","150","150Mtp28","",1974,"1/4/1974",NA,NA,"4/9/1974",NA,1974-04-01,NA,NA,1974-09-04,NA,156,NA,NA,NA,NA
"5156","Syrah","150","150Mtp28","",1975,"24/3/75",NA,NA,"4/9/1975",NA,1975-03-24,NA,NA,1975-09-04,NA,164,NA,NA,NA,NA
"5157","Syrah","150","150Mtp28","",1976,"7/4/1976",NA,NA,NA,NA,1976-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5158","Syrah","150","150Mtp28","",1992,NA,"27/5/92",NA,NA,NA,NA,1992-05-27,NA,NA,NA,NA,NA,NA,NA,NA
"5159","Syrah","150","150Mtp28","",1994,NA,"24/5/94",NA,NA,NA,NA,1994-05-24,NA,NA,NA,NA,NA,NA,NA,NA
"5160","Syrah","150","150Mtp28","",1995,NA,"3/6/1995",NA,NA,NA,NA,1995-06-03,NA,NA,NA,NA,NA,NA,NA,NA
"5161","Syrah","150","150Mtp28","",1996,NA,"3/6/1996",NA,NA,NA,NA,1996-06-03,NA,NA,NA,NA,NA,NA,NA,NA
"5162","Syrah","150","150Mtp28","",2010,"30/3/10","1/6/2010","26/7/10","2/9/2010",NA,2010-03-30,2010-06-01,2010-07-26,2010-09-02,NA,156,63,55,38,118
